,id,mig_int,mig_plan,mig_prep,cari,is_cari_secure,mig_intensity
4194,175923817,1,0,0,1,1,2
4195,175923818,1,1,1,1,1,4
4196,175923827,1,0,0,2,1,2
4197,175923834,0,0,0,2,1,1
4198,175923836,0,0,0,1,1,1
4199,175924248,0,0,0,2,1,1
4200,175924251,0,0,0,2,1,1
4201,175924253,1,0,0,2,1,2
4202,175924254,0,0,0,2,1,1
4203,175924257,1,0,0,2,1,2
4204,175924391,1,0,0,1,1,2
4206,175924420,1,0,0,1,1,2
4207,175924422,1,0,0,1,1,2
4208,175924902,1,0,0,2,1,2
4209,175925081,1,0,0,1,1,2
4210,175925086,0,0,0,2,1,1
4211,175925092,1,0,0,2,1,2
4212,175925119,0,0,0,2,1,1
4213,175925124,1,0,0,2,1,2
4214,175925151,0,0,0,2,1,1
4215,175925152,0,0,0,2,1,1
4216,175925386,0,0,0,2,1,1
4217,175927656,0,0,0,2,1,1
4218,175927663,0,0,0,1,1,1
4219,175927667,0,0,0,1,1,1
4220,175927671,0,0,0,1,1,1
4221,175927673,1,0,0,1,1,2
4222,175930351,0,0,0,1,1,1
4223,175930352,1,0,0,1,1,2
4224,175930353,1,0,0,2,1,2
4225,175930355,0,0,0,1,1,1
4226,175930357,1,0,0,1,1,2
4227,175931031,0,0,0,2,1,1
4228,175931033,0,0,0,2,1,1
4229,175931290,0,0,0,1,1,1
4230,175931974,0,0,0,2,1,1
4231,175932027,1,0,0,1,1,2
4232,175932435,1,0,0,1,1,2
4233,175932437,0,0,0,1,1,1
4234,175932439,0,0,0,1,1,1
4235,175932440,1,0,0,2,1,2
4236,175932442,1,0,0,1,1,2
4237,175932444,0,0,0,2,1,1
4238,175932446,1,0,0,1,1,2
4239,175934280,0,0,0,1,1,1
4240,175934282,0,0,0,2,1,1
4241,175934284,0,0,0,1,1,1
4242,175934286,1,0,0,1,1,2
4243,175934287,0,0,0,1,1,1
4244,175934425,0,0,0,1,1,1
4245,175934429,0,0,0,1,1,1
4246,175934439,0,0,0,2,1,1
4247,175934442,0,0,0,1,1,1
4248,175935139,0,0,0,1,1,1
4249,175935143,1,1,1,2,1,4
4250,175935145,1,0,0,2,1,2
4251,175935148,0,0,0,2,1,1
4252,175935151,0,0,0,1,1,1
4253,175935154,0,0,0,1,1,1
4254,175935155,0,0,0,1,1,1
4255,175935156,0,0,0,1,1,1
4256,175935159,0,0,0,1,1,1
4257,175935231,0,0,0,1,1,1
4258,175935246,0,0,0,2,1,1
4259,175935249,0,0,0,2,1,1
4260,175935251,0,0,0,1,1,1
4261,175935252,0,0,0,1,1,1
4262,175935254,0,0,0,1,1,1
4263,175935362,0,0,0,2,1,1
4264,175935364,1,0,0,1,1,2
4265,175935365,0,0,0,2,1,1
4266,175935366,0,0,0,2,1,1
4267,175936145,0,0,0,1,1,1
4268,175936385,0,0,0,2,1,1
4269,175936386,0,0,0,1,1,1
4270,175936388,0,0,0,1,1,1
4271,175936389,0,0,0,1,1,1
4272,175936390,0,0,0,2,1,1
4273,175937985,1,0,0,2,1,2
4274,175937988,0,0,0,2,1,1
4276,175937993,1,99,0,1,1,2
4277,175938194,0,0,0,2,1,1
4278,175938197,0,0,0,2,1,1
4279,175938200,1,0,0,2,1,2
4280,175938203,0,0,0,1,1,1
4281,175938206,1,1,1,1,1,4
4282,175938340,1,0,0,1,1,2
4283,175938343,0,0,0,1,1,1
4284,175938347,0,0,0,1,1,1
4285,175939003,1,0,0,2,1,2
4286,175939500,0,0,0,1,1,1
4287,175939505,0,0,0,2,1,1
4288,175939523,1,0,0,1,1,2
4289,175939525,1,0,0,2,1,2
4290,175939526,1,99,0,2,1,2
4291,175939528,1,99,0,2,1,2
4292,175939530,1,0,0,2,1,2
4293,175939804,1,0,0,1,1,2
4294,175940522,0,0,0,1,1,1
4295,175940859,0,0,0,1,1,1
4296,175940862,1,0,0,2,1,2
4297,175940863,0,0,0,1,1,1
4298,175940864,1,0,0,2,1,2
4299,175940865,1,0,0,2,1,2
4300,175940877,1,0,0,2,1,2
4301,175940879,1,0,0,2,1,2
4302,175940880,0,0,0,1,1,1
4303,175940882,0,0,0,1,1,1
4304,175940883,0,0,0,1,1,1
4305,175940884,0,0,0,2,1,1
4306,175940885,0,0,0,2,1,1
4307,175940886,1,1,0,2,1,3
4308,175940889,1,0,0,1,1,2
4309,175940919,1,0,0,1,1,2
4310,175940952,0,0,0,2,1,1
4311,175940957,0,0,0,2,1,1
4312,175940960,0,0,0,2,1,1
4313,175940963,0,0,0,1,1,1
4314,175940967,0,0,0,2,1,1
4315,175941047,1,0,0,1,1,2
4316,175941053,0,0,0,2,1,1
4317,175941225,0,0,0,2,1,1
4318,175941228,0,0,0,2,1,1
4319,175941231,0,0,0,1,1,1
4320,175941232,0,0,0,2,1,1
4321,175941236,0,0,0,1,1,1
4322,175941632,1,0,0,2,1,2
4323,175941633,0,0,0,1,1,1
4324,175941635,1,0,0,1,1,2
4325,175941638,0,0,0,1,1,1
4326,175941640,1,0,0,1,1,2
4327,175946116,0,0,0,2,1,1
4328,175946119,1,0,0,1,1,2
4329,175946123,0,0,0,1,1,1
4330,175946126,1,0,0,1,1,2
4331,175946127,0,0,0,2,1,1
4332,175946130,0,0,0,1,1,1
4333,175946601,0,0,0,1,1,1
4334,175953932,1,1,0,1,1,3
4335,175953935,0,0,0,2,1,1
4336,175953936,0,0,0,1,1,1
4337,175954066,1,0,0,1,1,2
4338,175954067,0,0,0,1,1,1
4339,175954070,1,1,0,2,1,3
4340,175961004,1,0,0,1,1,2
4341,176080913,0,0,0,1,1,1
4342,176137463,1,0,0,1,1,2
4343,176137467,0,0,0,1,1,1
4344,176137471,1,1,0,1,1,3
4345,176140052,1,0,0,2,1,2
4346,176140060,1,0,0,2,1,2
4347,176140066,1,0,0,2,1,2
4348,176140407,1,1,0,2,1,3
4350,176141145,0,0,0,2,1,1
4351,176141148,0,0,0,2,1,1
4352,176141154,0,0,0,2,1,1
4353,176141857,0,0,0,1,1,1
4354,176146306,0,0,0,2,1,1
4355,176152089,1,0,0,1,1,2
4356,176166028,0,0,0,1,1,1
4357,176166034,0,0,0,2,1,1
4358,176166039,1,0,0,1,1,2
4359,176166041,1,0,0,2,1,2
4360,176166178,0,0,0,2,1,1
4361,176166180,1,0,0,1,1,2
4362,176166181,1,0,0,1,1,2
4363,176166185,0,0,0,1,1,1
4364,176166186,1,0,0,2,1,2
4365,176166187,0,0,0,1,1,1
4366,176166188,0,0,0,1,1,1
4367,176166190,0,0,0,1,1,1
4368,176166191,0,0,0,1,1,1
4369,176166244,0,0,0,1,1,1
4370,176166272,0,0,0,1,1,1
4371,176166281,1,0,0,2,1,2
4372,176166287,1,0,0,1,1,2
4373,176166294,1,0,0,2,1,2
4374,176172891,1,0,0,2,1,2
4375,176172897,0,0,0,2,1,1
4376,176172899,0,0,0,2,1,1
4377,176172905,0,0,0,2,1,1
4378,176173103,0,0,0,1,1,1
4379,176173106,1,0,0,1,1,2
4380,176173112,1,1,1,1,1,4
4381,176174211,0,0,0,2,1,1
4382,176174213,0,0,0,1,1,1
4383,176174215,1,0,0,1,1,2
4384,176174216,1,1,0,1,1,3
4385,176174218,0,0,0,2,1,1
4386,176174603,1,0,0,1,1,2
4387,176174611,1,1,0,2,1,3
4388,176174619,0,0,0,1,1,1
4389,176174624,1,0,0,1,1,2
4390,176174664,1,0,0,1,1,2
4391,176174667,1,0,0,1,1,2
4392,176174668,0,0,0,2,1,1
4393,176174826,1,0,0,1,1,2
4394,176174830,0,0,0,1,1,1
4395,176174875,1,0,0,2,1,2
4396,176174876,0,0,0,1,1,1
4397,176174878,0,0,0,1,1,1
4398,176174944,0,0,0,2,1,1
4399,176174946,1,0,0,1,1,2
4400,176174950,1,0,0,2,1,2
4401,176174956,0,0,0,2,1,1
4402,176174988,0,0,0,1,1,1
4403,176174990,0,0,0,1,1,1
4404,176174993,0,0,0,1,1,1
4405,176174994,0,0,0,2,1,1
4406,176176174,1,0,0,2,1,2
4407,176176181,1,0,0,1,1,2
4408,176176186,1,0,0,2,1,2
4409,176176191,0,0,0,2,1,1
4410,176176198,1,0,0,1,1,2
4411,176176828,1,0,0,1,1,2
4412,176180378,0,0,0,1,1,1
4413,176180380,0,0,0,2,1,1
4415,176180459,0,0,0,1,1,1
4416,176180463,1,0,0,1,1,2
4417,176180468,0,0,0,2,1,1
4418,176180517,1,0,0,2,1,2
4419,176180519,0,0,0,2,1,1
4420,176180521,0,0,0,1,1,1
4421,176181451,0,0,0,2,1,1
4422,176181639,0,0,0,1,1,1
4423,176181641,0,0,0,1,1,1
4424,176181644,0,0,0,2,1,1
4425,176181753,0,0,0,2,1,1
4426,176181755,0,0,0,1,1,1
4427,176181757,1,1,1,1,1,4
4428,176181951,1,0,0,1,1,2
4429,176181955,1,0,0,1,1,2
4430,176181958,1,0,0,2,1,2
4431,176182406,1,0,0,2,1,2
4432,176182409,1,0,0,1,1,2
4433,176182412,1,0,0,1,1,2
4434,176182414,0,0,0,2,1,1
4435,176182436,0,0,0,1,1,1
4436,176182438,0,0,0,1,1,1
4437,176182439,1,0,0,1,1,2
4438,176182441,0,0,0,1,1,1
4439,176182500,0,0,0,1,1,1
4440,176182502,1,0,0,2,1,2
4441,176182506,0,0,0,1,1,1
4442,176182511,1,0,0,1,1,2
4443,176182514,0,0,0,2,1,1
4444,176182518,1,0,0,2,1,2
4445,176182523,0,0,0,2,1,1
4446,176182525,0,0,0,1,1,1
4447,176182529,0,0,0,1,1,1
4448,176182532,1,0,0,1,1,2
4449,176182534,1,0,0,2,1,2
4450,176182536,1,0,0,1,1,2
4451,176182538,1,0,0,1,1,2
4452,176182954,0,0,0,2,1,1
4453,176182958,0,0,0,1,1,1
4454,176182960,0,0,0,1,1,1
4455,176183149,0,0,0,2,1,1
4456,176183150,0,0,0,1,1,1
4457,176183152,1,0,0,2,1,2
4458,176183162,0,0,0,1,1,1
4459,176183165,0,0,0,1,1,1
4460,176183169,0,0,0,2,1,1
4461,176183346,0,0,0,2,1,1
4462,176184175,1,0,0,1,1,2
4463,176184182,0,0,0,2,1,1
4464,176184274,1,0,0,1,1,2
4465,176184281,1,0,0,1,1,2
4466,176184387,1,0,0,2,1,2
4467,176184389,0,0,0,2,1,1
4468,176184475,1,0,0,2,1,2
4469,176184614,1,0,0,1,1,2
4470,176184617,0,0,0,2,1,1
4471,176184622,1,0,0,1,1,2
4472,176184627,1,0,0,2,1,2
4473,176184915,1,0,0,2,1,2
4474,176184917,0,0,0,2,1,1
4475,176184953,0,0,0,1,1,1
4476,176184959,0,0,0,1,1,1
4477,176184967,1,0,0,1,1,2
4478,176184975,1,0,0,1,1,2
4479,176185056,0,0,0,1,1,1
4480,176185060,1,0,0,1,1,2
4482,176185063,0,0,0,1,1,1
4484,176185259,1,0,0,1,1,2
4485,176187904,0,0,0,2,1,1
4486,176187906,0,0,0,2,1,1
4487,176187909,0,0,0,2,1,1
4488,176187911,0,0,0,2,1,1
4489,176188265,0,0,0,2,1,1
4490,176188270,0,0,0,1,1,1
4491,176188275,0,0,0,1,1,1
4492,176188276,0,0,0,1,1,1
4493,176189502,1,0,0,2,1,2
4494,176195527,0,0,0,1,1,1
4495,176195530,1,0,0,1,1,2
4496,176195533,1,0,0,1,1,2
4497,176195573,1,1,0,2,1,3
4498,176195576,1,0,0,1,1,2
4499,176195846,0,0,0,1,1,1
4500,176195870,0,0,0,1,1,1
4501,176195903,0,0,0,1,1,1
4502,176196092,0,0,0,2,1,1
4503,176196146,0,0,0,2,1,1
4505,176200746,0,0,0,1,1,1
4506,176200752,1,0,0,2,1,2
4507,176200753,0,0,0,1,1,1
4508,176200755,0,0,0,1,1,1
4509,176200757,0,0,0,1,1,1
4510,176200758,0,0,0,1,1,1
4511,176200759,0,0,0,1,1,1
4512,176200987,0,0,0,2,1,1
4513,176200999,0,0,0,1,1,1
4514,176201645,0,0,0,2,1,1
4515,176201651,1,0,0,2,1,2
4516,176201662,0,0,0,1,1,1
4517,176201668,0,0,0,1,1,1
4518,176201669,0,0,0,1,1,1
4519,176201672,0,0,0,1,1,1
4520,176201697,0,0,0,2,1,1
4521,176201699,1,0,0,2,1,2
4522,176201701,0,0,0,1,1,1
4523,176201705,0,0,0,2,1,1
4524,176202429,0,0,0,1,1,1
4525,176205188,0,0,0,1,1,1
4526,176206689,0,0,0,1,1,1
4527,176206691,1,0,0,2,1,2
4528,176206696,0,0,0,2,1,1
4529,176206701,1,0,0,2,1,2
4530,176206706,0,0,0,1,1,1
4531,176206711,1,0,0,1,1,2
4532,176206718,1,0,0,2,1,2
4533,176209256,1,0,0,1,1,2
4534,176209257,1,0,0,1,1,2
4535,176209269,0,0,0,1,1,1
4536,176209270,0,0,0,1,1,1
4537,176209275,1,99,0,1,1,2
4538,176209276,1,1,0,1,1,3
4539,176211141,0,0,0,2,1,1
4540,176211142,1,0,0,1,1,2
4541,176211144,1,0,0,1,1,2
4542,176211145,0,0,0,1,1,1
4543,176211150,1,0,0,2,1,2
4544,176211154,1,0,0,1,1,2
4545,176211159,0,0,0,2,1,1
4546,176211635,0,0,0,2,1,1
4547,176211817,0,0,0,2,1,1
4548,176211819,0,0,0,2,1,1
4549,176211821,0,0,0,2,1,1
4550,176211823,1,0,0,2,1,2
4551,176211824,1,1,0,1,1,3
4552,176211826,1,0,0,1,1,2
4553,176216521,0,0,0,2,1,1
4554,176216526,0,0,0,1,1,1
4555,176216531,0,0,0,2,1,1
4556,176227409,0,0,0,1,1,1
4557,176227412,0,0,0,1,1,1
4558,176227414,0,0,0,1,1,1
4559,176227418,1,1,1,1,1,4
4560,176227420,1,0,0,1,1,2
4561,176227423,0,0,0,1,1,1
4562,176227428,1,1,1,1,1,4
4563,176437558,1,0,0,1,1,2
4564,176437560,0,0,0,2,1,1
4565,176437565,0,0,0,1,1,1
4566,176441207,0,0,0,1,1,1
4567,176441217,0,0,0,1,1,1
4568,176441220,1,0,0,1,1,2
4569,176449250,1,0,0,1,1,2
4570,176449255,0,0,0,1,1,1
4571,176449258,1,0,0,2,1,2
4572,176449262,1,1,1,2,1,4
4573,176449376,0,0,0,2,1,1
4574,176449382,1,0,0,2,1,2
4575,176449387,0,0,0,1,1,1
4576,176449392,0,0,0,2,1,1
4577,176449711,1,0,0,1,1,2
4578,176449722,0,0,0,1,1,1
4579,176451844,0,0,0,1,1,1
4580,176451846,0,0,0,1,1,1
4581,176451847,1,0,0,1,1,2
4582,176451848,1,0,0,2,1,2
4583,176451858,0,0,0,2,1,1
4584,176452352,0,0,0,2,1,1
4585,176452355,1,1,1,1,1,4
4586,176452357,1,0,0,2,1,2
4587,176452359,1,0,0,1,1,2
4588,176452585,0,0,0,1,1,1
4589,176452589,1,0,0,2,1,2
4590,176452590,0,0,0,2,1,1
4591,176452594,0,0,0,1,1,1
4592,176452737,0,0,0,2,1,1
4593,176452738,0,0,0,1,1,1
4594,176452740,1,0,0,2,1,2
4595,176452898,1,0,0,1,1,2
4596,176452900,0,0,0,1,1,1
4597,176452905,0,0,0,2,1,1
4598,176452910,0,0,0,2,1,1
4599,176453109,1,0,0,2,1,2
4600,176453518,1,0,0,2,1,2
4601,176453523,0,0,0,2,1,1
4602,176453537,0,0,0,2,1,1
4603,176453560,1,0,0,2,1,2
4604,176453562,1,0,0,2,1,2
4605,176453565,0,0,0,2,1,1
4606,176453571,1,1,1,2,1,4
4607,176453792,0,0,0,2,1,1
4608,176453794,1,0,0,1,1,2
4609,176453795,0,0,0,1,1,1
4610,176453797,1,0,0,2,1,2
4611,176454259,1,0,0,1,1,2
4612,176454390,1,0,0,2,1,2
4613,176454394,1,0,0,1,1,2
4614,176454400,0,0,0,2,1,1
4615,176454404,1,1,1,2,1,4
4616,176454485,1,1,1,1,1,4
4617,176454489,1,0,0,1,1,2
4618,176454493,1,0,0,2,1,2
4619,176454496,0,0,0,2,1,1
4620,176454941,1,0,0,1,1,2
4621,176454943,0,0,0,2,1,1
4622,176454949,1,0,0,2,1,2
4623,176455457,1,0,0,1,1,2
4624,176455460,0,0,0,2,1,1
4625,176455462,1,0,0,2,1,2
4626,176455466,0,0,0,1,1,1
4627,176455468,1,0,0,1,1,2
4628,176455475,0,0,0,2,1,1
4629,176455480,1,0,0,2,1,2
4630,176455508,0,0,0,2,1,1
4631,176455516,1,0,0,1,1,2
4632,176455602,0,0,0,1,1,1
4633,176455604,1,0,0,2,1,2
4634,176455606,1,1,0,1,1,3
4635,176455607,1,0,0,1,1,2
4636,176457420,1,0,0,1,1,2
4637,176457425,1,0,0,2,1,2
4638,176457430,0,0,0,1,1,1
4639,176457431,1,0,0,1,1,2
4640,176457435,1,0,0,2,1,2
4641,176457439,1,0,0,2,1,2
4642,176457450,0,0,0,1,1,1
4643,176457457,1,1,0,2,1,3
4644,176457464,0,0,0,2,1,1
4645,176457734,0,0,0,2,1,1
4646,176457737,1,0,0,1,1,2
4647,176457743,1,0,0,1,1,2
4648,176457747,1,0,0,1,1,2
4649,176463588,0,0,0,1,1,1
4650,176463590,0,0,0,1,1,1
4651,176463680,1,0,0,1,1,2
4652,176463686,1,1,1,1,1,4
4653,176463691,1,0,0,1,1,2
4654,176463876,1,0,0,1,1,2
4655,176463880,0,0,0,1,1,1
4656,176464653,0,0,0,1,1,1
4657,176464655,1,0,0,1,1,2
4658,176464660,1,0,0,2,1,2
4659,176464692,1,0,0,1,1,2
4660,176464699,0,0,0,1,1,1
4661,176464703,1,0,0,2,1,2
4662,176464778,1,0,0,1,1,2
4663,176464782,1,0,0,1,1,2
4664,176464788,0,0,0,2,1,1
4665,176464793,1,0,0,1,1,2
4667,176464970,1,0,0,1,1,2
4668,176464973,0,0,0,1,1,1
4669,176464981,0,0,0,1,1,1
4670,176465058,0,0,0,2,1,1
4671,176465063,1,0,0,1,1,2
4672,176465069,1,0,0,1,1,2
4673,176465854,0,0,0,2,1,1
4674,176465860,1,0,0,2,1,2
4675,176465863,1,0,0,1,1,2
4676,176467904,0,0,0,1,1,1
4677,176467906,0,0,0,1,1,1
4678,176467907,0,0,0,1,1,1
4679,176467960,0,0,0,2,1,1
4680,176467962,1,0,0,2,1,2
4681,176467966,0,0,0,2,1,1
4682,176468036,1,0,0,1,1,2
4683,176468038,1,0,0,2,1,2
4684,176468130,1,0,0,2,1,2
4685,176468131,0,0,0,1,1,1
4686,176468135,0,0,0,2,1,1
4687,176468260,1,0,0,2,1,2
4688,176468266,0,0,0,2,1,1
4689,176468270,1,0,0,2,1,2
4690,176469170,1,0,0,1,1,2
4691,176469172,1,0,0,1,1,2
4692,176469173,1,0,0,1,1,2
4693,176469176,1,0,0,1,1,2
4694,176469178,1,0,0,2,1,2
4695,176469183,1,0,0,2,1,2
4696,176469184,1,0,0,1,1,2
4697,176469187,1,0,0,1,1,2
4698,176469190,1,0,0,2,1,2
4699,176470920,1,0,0,2,1,2
4700,176470929,1,0,0,2,1,2
4701,176470933,0,0,0,1,1,1
4702,176470936,0,0,0,1,1,1
4703,176470940,1,0,0,2,1,2
4704,176471135,1,0,0,1,1,2
4706,176475515,0,0,0,2,1,1
4707,176475524,1,0,0,2,1,2
4708,176475526,0,0,0,2,1,1
4709,176475530,0,0,0,2,1,1
4710,176475532,0,0,0,2,1,1
4711,176475554,0,0,0,2,1,1
4712,176475559,0,0,0,1,1,1
4713,176475562,0,0,0,1,1,1
4714,176475567,0,0,0,2,1,1
4715,176475748,1,0,0,1,1,2
4716,176475749,0,0,0,2,1,1
4717,176477041,1,0,0,1,1,2
4718,176477042,0,0,0,2,1,1
4719,176477043,1,0,0,1,1,2
4720,176485143,0,0,0,1,1,1
4721,176489453,0,0,0,1,1,1
4722,176489454,0,0,0,1,1,1
4723,176489458,0,0,0,1,1,1
4724,176489460,1,1,0,1,1,3
4725,176497580,0,0,0,2,1,1
4726,176497583,0,0,0,1,1,1
4727,176497585,1,1,0,2,1,3
4728,176497587,1,0,0,1,1,2
4729,176497590,1,0,0,1,1,2
4730,176497639,0,0,0,1,1,1
4731,176497642,0,0,0,2,1,1
4732,176497650,0,0,0,2,1,1
4733,176497655,0,0,0,1,1,1
4734,176497719,1,0,0,2,1,2
4735,176497723,0,0,0,1,1,1
4736,176497726,0,0,0,1,1,1
4737,176497733,1,0,0,1,1,2
4738,176631180,1,0,0,2,1,2
4739,176631184,1,0,0,2,1,2
4740,176631298,0,0,0,1,1,1
4741,176631300,1,0,0,1,1,2
4742,176631304,0,0,0,1,1,1
4743,176631342,1,0,0,2,1,2
4744,176631353,1,0,0,2,1,2
4745,176631365,1,0,0,1,1,2
4746,176631369,1,1,0,2,1,3
4747,176631373,1,0,0,1,1,2
4748,176631374,1,0,0,1,1,2
4749,176631824,0,0,0,1,1,1
4750,176631949,1,0,0,1,1,2
4751,176631954,0,0,0,1,1,1
4752,176631958,0,0,0,2,1,1
4753,176631967,0,0,0,2,1,1
4754,176635021,1,0,0,2,1,2
4755,176635027,1,0,0,2,1,2
4756,176635031,0,0,0,1,1,1
4757,176641231,0,0,0,1,1,1
4758,176641234,0,0,0,1,1,1
4759,176641237,0,0,0,2,1,1
4760,176641240,1,0,0,1,1,2
4761,176641241,1,1,1,1,1,4
4762,176641622,1,0,0,1,1,2
4763,176641624,0,0,0,1,1,1
4764,176641628,0,0,0,1,1,1
4765,176641635,0,0,0,2,1,1
4766,176641639,1,0,0,1,1,2
4767,176641924,1,0,0,2,1,2
4768,176641976,0,0,0,2,1,1
4769,176641991,0,0,0,1,1,1
4770,176641996,1,1,1,2,1,4
4771,176642077,0,0,0,2,1,1
4772,176642085,1,0,0,2,1,2
4774,176642684,0,0,0,2,1,1
4775,176642696,0,0,0,1,1,1
4776,176642707,0,0,0,1,1,1
4777,176644821,1,0,0,1,1,2
4778,176644830,1,0,0,2,1,2
4779,176647827,1,0,0,1,1,2
4780,176647831,1,0,0,2,1,2
4781,176647837,1,0,0,1,1,2
4782,176647842,0,0,0,1,1,1
4783,176648616,1,0,0,2,1,2
4784,176648621,0,0,0,2,1,1
4785,176648624,0,0,0,2,1,1
4786,176648803,0,0,0,1,1,1
4787,176648980,1,0,0,2,1,2
4788,176648982,0,0,0,1,1,1
4789,176648983,1,0,0,1,1,2
4790,176648987,1,0,0,2,1,2
4791,176649259,0,0,0,2,1,1
4792,176649263,1,0,0,2,1,2
4793,176649267,1,0,0,2,1,2
4794,176649490,0,0,0,1,1,1
4795,176649496,0,0,0,2,1,1
4796,176649500,1,0,0,1,1,2
4797,176649504,0,0,0,1,1,1
4798,176649636,1,0,0,1,1,2
4799,176649639,1,0,0,2,1,2
4800,176655869,0,0,0,1,1,1
4801,176655873,0,0,0,1,1,1
4802,176655877,0,0,0,1,1,1
4803,176655936,1,1,1,1,1,4
4804,176655939,1,0,0,1,1,2
4805,176655941,1,0,0,2,1,2
4806,176655942,1,0,0,1,1,2
4807,176655947,1,0,0,1,1,2
4808,176656044,1,0,0,2,1,2
4809,176656049,1,0,0,1,1,2
4810,176656054,0,0,0,1,1,1
4811,176656066,0,0,0,1,1,1
4812,176656069,1,0,0,1,1,2
4814,176656130,0,0,0,1,1,1
4815,176656133,0,0,0,1,1,1
4816,176656134,0,0,0,1,1,1
4817,176657190,1,0,0,2,1,2
4818,176657195,0,0,0,2,1,1
4819,176657203,1,0,0,2,1,2
4820,176657206,1,0,0,2,1,2
4821,176657266,0,0,0,1,1,1
4822,176657267,1,0,0,1,1,2
4823,176657269,1,0,0,2,1,2
4824,176657276,1,0,0,2,1,2
4825,176657293,1,0,0,2,1,2
4826,176657296,0,0,0,2,1,1
4827,176657297,0,0,0,2,1,1
4828,176657299,0,0,0,2,1,1
4829,176657317,0,0,0,1,1,1
4830,176657321,1,0,0,2,1,2
4831,176657324,1,0,0,2,1,2
4832,176657331,0,0,0,2,1,1
4833,176657337,0,0,0,2,1,1
4834,176657349,0,0,0,2,1,1
4835,176660439,0,0,0,1,1,1
4836,176660448,0,0,0,1,1,1
4837,176660451,0,0,0,1,1,1
4838,176660454,0,0,0,1,1,1
4839,176660479,0,0,0,2,1,1
4840,176660481,0,0,0,1,1,1
4841,176660484,0,0,0,2,1,1
4842,176660487,0,0,0,2,1,1
4843,176660491,0,0,0,1,1,1
4844,176660500,0,0,0,2,1,1
4845,176660508,0,0,0,2,1,1
4846,176660605,0,0,0,2,1,1
4847,176662226,0,0,0,2,1,1
4848,176662229,0,0,0,1,1,1
4849,176662231,1,0,0,2,1,2
4850,176662233,0,0,0,2,1,1
4851,176662235,1,0,0,2,1,2
4852,176662315,0,0,0,1,1,1
4853,176662319,0,0,0,1,1,1
4854,176662323,1,0,0,1,1,2
4855,176662398,0,0,0,1,1,1
4856,176662399,0,0,0,1,1,1
4857,176662482,1,0,0,2,1,2
4858,176662488,0,0,0,1,1,1
4859,176662491,0,0,0,1,1,1
4860,176662602,1,0,0,2,1,2
4861,176662607,0,0,0,2,1,1
4862,176674257,0,0,0,2,1,1
4863,176674261,0,0,0,1,1,1
4864,177571285,0,0,0,1,1,1
4865,177571297,1,0,0,1,1,2
4866,177571301,0,0,0,1,1,1
4868,177571312,0,0,0,1,1,1
4869,177571010,0,0,0,2,1,1
4870,177571009,0,0,0,2,1,1
4871,177570804,0,0,0,1,1,1
4872,177570808,1,0,0,2,1,2
4873,177570821,0,0,0,1,1,1
4874,177570823,0,0,0,1,1,1
4875,177570822,0,0,0,1,1,1
4876,177570958,0,0,0,1,1,1
4877,177560881,1,0,0,1,1,2
4878,177560882,0,0,0,1,1,1
4879,177560978,1,0,0,1,1,2
4880,177561001,0,0,0,1,1,1
4881,177561029,1,0,0,1,1,2
4882,177561056,1,0,0,1,1,2
4883,177561078,1,0,0,1,1,2
4884,177561084,1,0,0,2,1,2
4885,177561085,0,0,0,1,1,1
4886,177561090,0,0,0,1,1,1
4887,177561092,1,0,0,1,1,2
4888,177561097,0,0,0,1,1,1
4889,177561153,1,0,0,1,1,2
4890,177561157,1,0,0,1,1,2
4891,177561161,1,0,0,1,1,2
4892,177561163,1,0,0,2,1,2
4893,177561167,0,0,0,2,1,1
4894,177561168,1,1,1,2,1,4
4895,177561173,0,0,0,1,1,1
4896,177561174,0,0,0,1,1,1
4897,177561184,0,0,0,2,1,1
4898,177561185,1,0,0,2,1,2
4899,177561186,0,0,0,2,1,1
4900,177561187,1,0,0,1,1,2
4901,177561190,1,0,0,1,1,2
4902,177561204,1,0,0,1,1,2
4903,177561206,1,0,0,2,1,2
4904,177561218,0,0,0,1,1,1
4905,177561219,0,0,0,1,1,1
4906,177561222,0,0,0,1,1,1
4907,177561224,0,0,0,1,1,1
4908,177561227,0,0,0,1,1,1
4909,177561229,0,0,0,1,1,1
4910,177561411,1,1,0,1,1,3
4911,177561414,1,0,0,1,1,2
4912,177561417,0,0,0,1,1,1
4913,177561418,0,0,0,1,1,1
4914,177561420,1,0,0,2,1,2
4915,177561829,1,0,0,1,1,2
4916,177561831,0,0,0,1,1,1
4917,177563442,0,0,0,2,1,1
4918,177563446,1,0,0,2,1,2
4919,177563450,1,0,0,1,1,2
4920,177566403,0,0,0,2,1,1
4921,177566405,1,0,0,2,1,2
4922,177567520,0,0,0,1,1,1
4923,177567528,0,0,0,1,1,1
4924,177567602,1,1,0,1,1,3
4925,177567702,1,0,0,2,1,2
4926,177567704,0,0,0,1,1,1
4927,177567708,1,1,1,2,1,4
4928,177567760,1,1,0,1,1,3
4929,177567763,0,0,0,1,1,1
4930,177567765,0,0,0,1,1,1
4931,177567812,0,0,0,1,1,1
4932,177567816,1,0,0,1,1,2
4933,177567818,0,0,0,1,1,1
4934,177567819,0,0,0,2,1,1
4935,177567820,0,0,0,2,1,1
4936,177567822,0,0,0,1,1,1
4937,177567895,0,0,0,2,1,1
4938,177567896,0,0,0,2,1,1
4939,177567901,1,0,0,2,1,2
